bank_id,bank_name,quarter_end_date,total_assets,total_loans,allowance_for_credit_losses,noncurrent_loans,net_charge_offs,deposits,tier1_capital,risk_weighted_assets,total_equity_capital,net_income,nco_ratio,nco_ratio_next_q,high_risk_next_q,reserve_coverage_ratio,npa_ratio,capital_ratio,equity_to_assets,roa,total_loans_lag1,deposits_lag1,nco_ratio_lag1,npa_ratio_lag1,loan_growth_qoq,deposit_growth_qoq,coralacbn
58359,UNITED REPUBLIC BANK,2025-12-31,197172,146303,1.9436606502550215,2.475151303928205,1.4340971031108676,156233,0,0,25519,-2844,1.4340971031108676,NA,0,1.9436606502550215,2.475151303928205,0,0.1294250704968251,-0.014423954719737082,NA,NA,NA,NA,NA,NA,0.61
58371,HYPERION BANK,2025-12-31,550586,448100,0.7365564600985767,0.900924849088996,0.1117411409483732,460980,11.278456182347549,11.278456182347549,46242,3219,0.1117411409483732,NA,0,0.7365564600985767,0.900924849088996,11.278456182347549,0.08398687943391223,0.005846498094757222,NA,NA,NA,NA,NA,NA,0.61
58377,CENTRAL BANK,2025-12-31,368568,311829,0.7713530181096123,0.36594718268401577,0.0266990131253667,301117,10.850718284119768,10.850718284119768,32093,2519,0.0266990131253667,NA,0,0.7713530181096123,0.36594718268401577,10.850718284119768,0.08707484100627293,0.006834559701330555,NA,NA,NA,NA,NA,NA,0.61
5838,FARMERS STATE BANK,2025-12-31,68215,28069,1.990292957156325,1.0510143510597436,0,61489,17.49937913440047,17.49937913440047,5388,850,0,NA,0,1.990292957156325,1.0510143510597436,17.49937913440047,0.0789855603606245,0.012460602506780034,NA,NA,NA,NA,NA,NA,0.61
58396,JONAH BANK OF WYOMING,2025-12-31,558176,365456,1.7409143093745885,0.14411275209649102,0,504723,0,0,49615,10403,0,NA,0,1.7409143093745885,0.14411275209649102,0,0.08888773433469013,0.018637490683941983,NA,NA,NA,NA,NA,NA,0.61
58401,MEGA BANK,2025-12-31,509981,414363,1.2351476003765984,2.6357124980633784,0.018517340302184,432912,15.91660254134705,15.91660254134705,71540,4954,0.018517340302184,NA,0,1.2351476003765984,2.6357124980633784,15.91660254134705,0.14027973591173004,0.009714087387569341,NA,NA,NA,NA,NA,NA,0.61
58405,GOLDWATER BANK N A,2025-12-31,515278,419208,1.3036056928274613,3.536945696829863,0.04228393516657683,368380,0,0,58029,4032,0.04228393516657683,NA,0,1.3036056928274613,3.536945696829863,0,0.11261687865579358,0.007824902285756427,NA,NA,NA,NA,NA,NA,0.61
58407,UNIBANK,2025-12-31,408899,283424,0.9664907928299382,1.783081169852196,1.5949556230580215,338001,9.97691129777605,9.97691129777605,28546,-2063,1.5949556230580215,NA,0,0.9664907928299382,1.783081169852196,9.97691129777605,0.06981186063062028,-0.005045255674384139,NA,NA,NA,NA,NA,NA,0.61
58410,CROSS RIVER BANK,2025-12-31,8057896,5185483,2.2277735500701783,4.819259843624261,1.0867049411639873,6189239,0,0,1064329,24016,1.0867049411639873,NA,0,2.2277735500701783,4.819259843624261,0,0.13208522423223135,0.002980430623577172,NA,NA,NA,NA,NA,NA,0.61
58413,EMBASSY NATIONAL BANK,2025-12-31,218199,168343,1.1491485613623018,0,0,184219,13.502685290796643,13.502685290796643,23535,3211,0,NA,0,1.1491485613623018,0,13.502685290796643,0.10786025600483962,0.014715924454282558,NA,NA,NA,NA,NA,NA,0.61
58423,COMMUNITY BK PLEASANT HILL,2025-12-31,142833,50721,0.20855057351407716,0.05115391425816987,0.11991498441105204,134887,23.501814944181906,23.501814944181906,7626,1592,0.11991498441105204,NA,0,0.20855057351407716,0.05115391425816987,23.501814944181906,0.05339102308290101,0.011145883654337583,NA,NA,NA,NA,NA,NA,0.61
58424,ALMA BANK,2025-12-31,1548069,1296514,1.90995484048151,1.1319764041705032,-0.01657861834101757,1307279,11.809146313067655,11.809146313067655,155214,7570,-0.01657861834101757,NA,0,1.90995484048151,1.1319764041705032,11.809146313067655,0.10026297277446936,0.004889962915089702,NA,NA,NA,NA,NA,NA,0.61
58426,WEST VALLEY NATIONAL BANK,2025-12-31,78271,68291,1.1364294400370607,0,0,62708,13.14628214037526,13.14628214037526,7464,-1759,0,NA,0,1.1364294400370607,0,13.14628214037526,0.09536098938304097,-0.022473202079952983,NA,NA,NA,NA,NA,NA,0.61
58433,WATERFORD BANK N A,2025-12-31,1706864,1329973,1.2414132120879997,0.6264985805949546,0.4464906239203665,1490313,11.23767052918518,11.23767052918518,172322,18991,0.4464906239203665,NA,0,1.2414132120879997,0.6264985805949546,11.23767052918518,0.10095824857750822,0.011126252589544333,NA,NA,NA,NA,NA,NA,0.61
58443,FIRST SECURITY BANK OF NV,2025-12-31,285034,182389,1.4928194520207612,2.331045135644575,0,202044,0,0,81158,5541,0,NA,0,1.4928194520207612,2.331045135644575,0,0.2847309443785654,0.019439786130777383,NA,NA,NA,NA,NA,NA,0.61
58446,COMMENCEMENT BANK,2025-12-31,683058,518058,1.199961857537904,0.2456374558977782,0.02590398897333455,610362,12.135056150730964,12.135056150730964,59966,6716,0.02590398897333455,NA,0,1.199961857537904,0.2456374558977782,12.135056150730964,0.08779049509704887,0.009832254362001469,NA,NA,NA,NA,NA,NA,0.61
58450,TEXAS ADVANTAGE CMTY BANK NA,2025-12-31,183763,83125,1.1075949367088609,1.057628247834777,0.23329188438688409,160919,20.902551064628895,20.902551064628895,21691,1018,0.23329188438688409,NA,0,1.1075949367088609,1.057628247834777,20.902551064628895,0.1180379075221889,0.005539744126946121,NA,NA,NA,NA,NA,NA,0.61
58457,TRISTATE CAPITAL BANK,2025-12-31,23338425,17779863,0.3514683475601671,0.48049681621048623,0.08759590126621733,21481655,17.937758564515644,17.937758564515644,1613294,168257,0.08759590126621733,NA,0,0.3514683475601671,0.48049681621048623,17.937758564515644,0.06912608712884438,0.00720944108267803,NA,NA,NA,NA,NA,NA,0.61
58463,SMARTBANK,2025-12-31,5853571,4333541,0.9351124839322548,0.2194791707386099,0.07709036594213024,5162259,11.506060624518105,11.506060624518105,631671,55424,0.07709036594213024,NA,0,0.9351124839322548,0.2194791707386099,11.506060624518105,0.10791207623517336,0.009468408258821837,NA,NA,NA,NA,NA,NA,0.61
58469,AMERICAN PLUS BANK N A,2025-12-31,867250,755438,1.416559984235795,0.0396715094617855,0,711832,0,0,143580,14986,0,NA,0,1.416559984235795,0.0396715094617855,0,0.1655577976362064,0.01727990775439608,NA,NA,NA,NA,NA,NA,0.61
5847,PEOPLES BANK MT WASHINGTON,2025-12-31,119977,80164,1.2673506336753169,0.1170051605433966,0,109507,13.676181206491613,13.676181206491613,9669,2110,0,NA,0,1.2673506336753169,0.1170051605433966,13.676181206491613,0.08059044650224627,0.01758670411828934,NA,NA,NA,NA,NA,NA,0.61
58470,HOMETOWN BANK OF PA,2025-12-31,438383,329879,0.8008011018157105,1.267509066523928,0.00902117477901591,401549,10.314418418583308,10.314418418583308,34985,4043,0.00902117477901591,NA,0,0.8008011018157105,1.267509066523928,10.314418418583308,0.07980464570934548,0.00922252915829309,NA,NA,NA,NA,NA,NA,0.61
58479,BANK OF CENTRAL FLORIDA,2025-12-31,1203168,812409,1.042670307892259,0,0.02720804747931425,1095310,12.344941122191116,12.344941122191116,96754,15530,0.02720804747931425,NA,0,1.042670307892259,0,12.344941122191116,0.08041603500093088,0.012907590627410304,NA,NA,NA,NA,NA,NA,0.61
58481,FIRST BANK,2025-12-31,3958035,3247841,1.378102012464985,0.4299736580403708,0.12831649913268062,3202308,10.67408860036172,10.67408860036172,443502,43660,0.12831649913268062,NA,0,1.378102012464985,0.4299736580403708,10.67408860036172,0.11205105563745646,0.011030726105251722,NA,NA,NA,NA,NA,NA,0.61
58482,BANK OF MONTANA,2025-12-31,285127,76875,0.5446594907886566,0,0,254526,37.49830933615315,37.49830933615315,30497,10841,0,NA,0,0.5446594907886566,0,37.49830933615315,0.10695935495410817,0.03802165350878731,NA,NA,NA,NA,NA,NA,0.61
58483,PEGASUS BANK,2025-12-31,1540918,936607,1.1491353516377396,0,0.00374625594773223,1358609,15.871134271660251,15.871134271660251,161751,23625,0.00374625594773223,NA,0,1.1491353516377396,0,15.871134271660251,0.10497054353314063,0.015331769763219068,NA,NA,NA,NA,NA,NA,0.61
58484,AUSTIN COUNTY STATE BANK,2025-12-31,478154,360459,1.615276068093794,0.17495639737210578,0.2828605408954928,426445,0,0,47521,9214,0.2828605408954928,NA,0,1.615276068093794,0.17495639737210578,0,0.09938429878240065,0.01926994231983838,NA,NA,NA,NA,NA,NA,0.61
58486,FINEMARK NATIONAL BANK&TRUST,2025-12-31,3929653,2694287,0.8401558270444939,0.03625168607143974,0.00810202185395317,3117559,18.27128584033726,18.27128584033726,379363,15126,0.00810202185395317,NA,0,0.8401558270444939,0.03625168607143974,18.27128584033726,0.09653854933247287,0.0038491948271259574,NA,NA,NA,NA,NA,NA,0.61
58490,BENEFICIAL STATE BANK,2025-12-31,1983778,1451020,1.715185234857506,2.1616265065953555,0.9532180218844548,1667750,0,0,186815,2811,0.9532180218844548,NA,0,1.715185234857506,2.1616265065953555,0,0.09417132360576637,0.0014169932321056087,NA,NA,NA,NA,NA,NA,0.61
58504,OLD DOMINION NATIONAL BANK,2025-12-31,1609875,1335678,0.949952836065282,1.013208868006241,0.02899417383921626,1317758,13.613594581484136,13.613594581484136,184962,10592,0.02899417383921626,NA,0,0.949952836065282,1.013208868006241,13.613594581484136,0.11489215001164686,0.006579392810000776,NA,NA,NA,NA,NA,NA,0.61
58508,FIRST FARMBANK,2025-12-31,380097,290651,0.9474118276528384,0.5234620745592661,0.00239455901459107,323942,14.764938054338748,14.764938054338748,44721,4293,0.00239455901459107,NA,0,0.9474118276528384,0.5234620745592661,14.764938054338748,0.11765680865673762,0.011294485355054104,NA,NA,NA,NA,NA,NA,0.61
58509,FRONTIER BANK OF TEXAS,2025-12-31,1026318,849242,0.6245180375366116,0.08109256136647403,0.01004486111262984,859150,0,0,98833,16043,0.01004486111262984,NA,0,0.6245180375366116,0.08109256136647403,0,0.09629861310042306,0.01563160735756364,NA,NA,NA,NA,NA,NA,0.61
58511,PLATINUM BANK,2025-12-31,693538,608834,1.15560952801517,0.9176039691404524,0.6569635085709876,557642,10.85258834352308,10.85258834352308,58252,8003,0.6569635085709876,NA,0,1.15560952801517,0.9176039691404524,10.85258834352308,0.08399251374834545,0.011539382124699729,NA,NA,NA,NA,NA,NA,0.61
58513,BANK OF PRINCETON,2025-12-31,2282741,1796091,1.1189617356376511,0.9129516586508818,0.5324474004763917,1980832,12.94586309192258,12.94586309192258,266089,19879,0.5324474004763917,NA,0,1.1189617356376511,0.9129516586508818,12.94586309192258,0.11656556744720492,0.008708390483195421,NA,NA,NA,NA,NA,NA,0.61
58517,COMMUNITY BANK,2025-12-31,197951,115156,0.8771250268990746,0.1523563589412524,0.0120941756177964,178350,17.78618495227119,17.78618495227119,17864,2545,0.0120941756177964,NA,0,0.8771250268990746,0.1523563589412524,17.78618495227119,0.09024455547079833,0.0128567170663447,NA,NA,NA,NA,NA,NA,0.61
58534,SOLERA NATIONAL BANK,2025-12-31,1552203,816832,1.474566887439585,0.6726919861963653,0.00255921184464662,1125001,0,0,107302,23229,0.00255921184464662,NA,0,1.474566887439585,0.6726919861963653,0,0.06912884461632918,0.014965181744913519,NA,NA,NA,NA,NA,NA,0.61
58536,THINK MUTUAL BANK,2025-12-31,2175262,1199526,0.5491029715234188,0.20776869192778005,0.03882039718671694,1816045,0,0,338568,12956,0.03882039718671694,NA,0,0.5491029715234188,0.20776869192778005,0,0.15564469935115863,0.005956064143077937,NA,NA,NA,NA,NA,NA,0.61
58537,BANKFLORIDA,2025-12-31,429621,330413,1.354236018020654,0,-0.02984005729291,369589,11.524273780538998,11.524273780538998,44328,3136,-0.02984005729291,NA,0,1.354236018020654,0,11.524273780538998,0.10317931386035599,0.007299456963230382,NA,NA,NA,NA,NA,NA,0.61
5854,SOUTH CENTRAL BANK INC,2025-12-31,2090375,1654900,0.9999904284237529,0.4637428691756959,0.02276292495182788,1789533,12.094185030331028,12.094185030331028,194364,25252,0.02276292495182788,NA,0,0.9999904284237529,0.4637428691756959,12.094185030331028,0.09298044609220833,0.012080129163427615,NA,NA,NA,NA,NA,NA,0.61
58556,GOLD COAST BANK,2025-12-31,459640,313008,3.879425502316969,0.5650394145700326,0,363432,0,0,67054,6266,0,NA,0,3.879425502316969,0.5650394145700326,0,0.14588373509703245,0.013632407971455922,NA,NA,NA,NA,NA,NA,0.61
58563,SELECT BANK,2025-12-31,512888,440473,0.8093373297272709,0.991517045851189,-0.0020734097638248,465073,11.539670287951203,11.539670287951203,40215,4737,-0.0020734097638248,NA,0,0.8093373297272709,0.991517045851189,11.539670287951203,0.07840893138462979,0.009235934551013087,NA,NA,NA,NA,NA,NA,0.61
58564,FLUSHING BANK,2025-12-31,8692562,6611150,0.643256819405971,0.6246513350261619,0.14646968791293588,7342429,13.73219742241638,13.73219742241638,913216,37512,0.14646968791293588,NA,0,0.643256819405971,0.6246513350261619,13.73219742241638,0.10505717416798407,0.004315413568519845,NA,NA,NA,NA,NA,NA,0.61
58581,TEXAS PARTNERS BANK,2025-12-31,2425763,1918159,1.1337748098606504,0.04329548757934929,0.05467415355515936,2189557,11.300639761597726,11.300639761597726,221630,26017,0.05467415355515936,NA,0,1.1337748098606504,0.04329548757934929,11.300639761597726,0.09136506740353448,0.010725285198925039,NA,NA,NA,NA,NA,NA,0.61
58584,AMERICAN PRIDE BANK,2025-12-31,772771,507400,1.360041679950855,0.01982908109705363,0,646004,0,0,103451,3999,0,NA,0,1.360041679950855,0.01982908109705363,0,0.13387018922811544,0.005174883633055588,NA,NA,NA,NA,NA,NA,0.61
58586,TURTLE MOUNTAIN STATE BANK,2025-12-31,117412,36250,1.3820120790032102,0,0.03992334717342702,103551,0,0,13562,3518,0.03992334717342702,NA,0,1.3820120790032102,0,0,0.11550778455353797,0.02996286580588015,NA,NA,NA,NA,NA,NA,0.61
58588,PARTNERS BANK OF CALIFORNIA,2025-12-31,712572,463979,2.09637191557962,0,0,616743,13.749609714161068,13.749609714161068,64288,6011,0,NA,0,2.09637191557962,0,13.749609714161068,0.09021965499626704,0.008435638784571944,NA,NA,NA,NA,NA,NA,0.61
58590,NANO BANC,2025-12-31,874723,527925,2.4921594775201417,24.290843673464867,4.80990055664304,732658,8.811051980494893,8.811051980494893,51239,-65689,4.80990055664304,NA,0,2.4921594775201417,24.290843673464867,8.811051980494893,0.05857740107439727,-0.0750969163952474,NA,NA,NA,NA,NA,NA,0.61
58595,CHAIN BRIDGE BANK NA,2025-12-31,1750321,270663,1.4907609941803543,0,0,1584614,43.490277845124375,43.490277845124375,157933,22409,0,NA,0,1.4907609941803543,0,43.490277845124375,0.09023087765044241,0.012802794458844977,NA,NA,NA,NA,NA,NA,0.61
58596,CARTER BANK&TRUST,2025-12-31,4831021,3808408,1.8425995109666515,6.288359568122778,0.01256942610663411,4212234,10.232356100113297,10.232356100113297,397632,34230,0.01256942610663411,NA,0,1.8425995109666515,6.288359568122778,10.232356100113297,0.0823080669696944,0.007085458746712134,NA,NA,NA,NA,NA,NA,0.61
58597,PEOPLEFIRST BANK,2025-12-31,264317,173061,1.317207520057478,0.1990066772727532,1.1764948118695,216384,16.39642727097479,16.39642727097479,30497,2610,1.1764948118695,NA,0,1.317207520057478,0.1990066772727532,16.39642727097479,0.11538039550993694,0.009874506747579611,NA,NA,NA,NA,NA,NA,0.61
58602,RELIANCE BANK,2025-12-31,324600,244292,1.19675956821206,0.2730019292136331,0.8000281328574191,273813,0,0,27603,2223,0.8000281328574191,NA,0,1.19675956821206,0.2730019292136331,0,0.0850369685767098,0.006848428835489834,NA,NA,NA,NA,NA,NA,0.61
58615,VICTORY BANK,2025-12-31,463840,396391,0.8628429800845836,0,0.01319231760606116,412248,11.757161387302856,11.757161387302856,47741,4019,0.01319231760606116,NA,0,0.8628429800845836,0,11.757161387302856,0.10292557778544326,0.008664625733011383,NA,NA,NA,NA,NA,NA,0.61
58619,MRV BANKS,2025-12-31,862417,633141,2.7090942896963757,5.311853171084759,5.295824196486877,730885,0,0,89789,-386,5.295824196486877,NA,0,2.7090942896963757,5.311853171084759,0,0.10411320741590205,-4.475793032836783e-4,NA,NA,NA,NA,NA,NA,0.61
58626,GBANK,2025-12-31,1355585,995387,0.983808442847096,3.28217993647522,0.33134476433452137,1152863,0,0,178715,24792,0.33134476433452137,NA,0,0.983808442847096,3.28217993647522,0,0.13183607077387252,0.01828878307151525,NA,NA,NA,NA,NA,NA,0.61
58629,STELLAR BANK,2025-12-31,10792468,7216962,1.145510000491741,0.7197773440533787,0.05157792823236258,9073259,13.826178361555192,13.826178361555192,1636813,113925,0.05157792823236258,NA,0,1.145510000491741,0.7197773440533787,13.826178361555192,0.15166252983098955,0.010555972924821274,NA,NA,NA,NA,NA,NA,0.61
58636,FIRST CAHAWBA BANK,2025-12-31,198868,137969,1.044998780715218,0,0.16443978321228947,181135,0,0,17461,2412,0.16443978321228947,NA,0,1.044998780715218,0,0,0.08780195908844057,0.012128648148520627,NA,NA,NA,NA,NA,NA,0.61
58644,FIRST COLONY BANK OF FLORIDA,2025-12-31,286613,187733,1.6914271350994696,0.18171059315155297,0,259031,13.502686487820622,13.502686487820622,26440,5801,0,NA,0,1.6914271350994696,0.18171059315155297,13.502686487820622,0.09224982816550541,0.02023983559712923,NA,NA,NA,NA,NA,NA,0.61
58647,FIRST FOUNDATION BANK,2025-12-31,11881997,6896776,1.3425121012052426,0.5389359980064732,0.01286291526672224,9314462,13.97323134953788,13.97323134953788,1065989,-132930,0.01286291526672224,NA,0,1.3425121012052426,0.5389359980064732,13.97323134953788,0.08971463298635743,-0.01118751334476856,NA,NA,NA,NA,NA,NA,0.61
58657,PROMISEONE BANK,2025-12-31,837006,605406,0.9975372277622788,0.8578820158755597,0.07726827145902394,757709,15.5792578931783,15.5792578931783,67796,12024,0.07726827145902394,NA,0,0.9975372277622788,0.8578820158755597,15.5792578931783,0.08099822462443519,0.014365488419437853,NA,NA,NA,NA,NA,NA,0.61
58658,LOCUS BANK INC,2025-12-31,343849,275733,0.6492874772551209,0.7894499792818924,0.11462799735733026,244201,0,0,72344,3866,0.11462799735733026,NA,0,0.6492874772551209,0.7894499792818924,0,0.21039467905970352,0.011243307382019433,NA,NA,NA,NA,NA,NA,0.61
58665,LIVE OAK BANKING CO,2025-12-31,15057824,12201413,1.5513071705838388,4.526049855906362,0.5999622160067763,13825105,10.45791800520702,10.45791800520702,1137648,114603,0.5999622160067763,NA,0,1.5513071705838388,4.526049855906362,10.45791800520702,0.0755519522608313,0.007610860639624955,NA,NA,NA,NA,NA,NA,0.61
58668,SPRING BANK,2025-12-31,558136,374244,1.168305745402305,0.988200745772022,0.05610716293694543,471664,0,0,84367,8030,0.05610716293694543,NA,0,1.168305745402305,0.988200745772022,0,0.15115849900382702,0.014387174452104863,NA,NA,NA,NA,NA,NA,0.61
5867,BANK OF OCEAN CITY,2025-12-31,667847,492609,0.6968830760423008,0.7122036180669508,0.0016692365955085,592567,14.44623137128766,14.44623137128766,72555,8308,0.0016692365955085,NA,0,0.6968830760423008,0.7122036180669508,14.44623137128766,0.10864015260980434,0.012439975024219618,NA,NA,NA,NA,NA,NA,0.61
58675,HANOVER COMMUNITY BANK,2025-12-31,2381629,1988462,0.9313675668458256,1.076348823908057,0.7108318827106804,2028531,12.900956002673198,12.900956002673198,223880,8879,0.7108318827106804,NA,0,0.9313675668458256,1.076348823908057,12.900956002673198,0.09400288625978269,0.0037281205427041743,NA,NA,NA,NA,NA,NA,0.61
58678,GATEWAY COMMERCIAL BANK,2025-12-31,227932,147311,1.3209809556346,1.290836866890403,0.08681780965018775,192445,0,0,24249,2529,0.08681780965018775,NA,0,1.3209809556346,1.290836866890403,0,0.1063869926118316,0.011095414421845112,NA,NA,NA,NA,NA,NA,0.61
58680,GREAT NATIONS BANK,2025-12-31,114380,86857,1.108947865787706,0,0.04372712524760485,101255,14.575214341387374,14.575214341387374,10952,1083,0.04372712524760485,NA,0,1.108947865787706,0,14.575214341387374,0.09575100542052807,0.00946843853820598,NA,NA,NA,NA,NA,NA,0.61
58687,TOUCHMARK NATIONAL BANK,2025-12-31,418375,322182,0.783124182000154,6.104550003849411,0.1634126815182282,360109,45.82481549495859,45.82481549495859,52366,2286,0.1634126815182282,NA,0,0.783124182000154,6.104550003849411,45.82481549495859,0.12516522258739168,0.005463997609799821,NA,NA,NA,NA,NA,NA,0.61
58689,SOUTH ATLANTIC BANK,2025-12-31,1916599,1457263,0.9323728838908536,0,4.2567096740963e-4,1557064,11.20879092114373,11.20879092114373,161170,17274,4.2567096740963e-4,NA,0,0.9323728838908536,0,11.20879092114373,0.08409166445354506,0.009012839931566279,NA,NA,NA,NA,NA,NA,0.61
58691,BLUEHARBOR BANK,2025-12-31,606806,516768,0.9465101033915654,0,-0.00553768115139466,533575,12.75934424757908,12.75934424757908,65292,10982,-0.00553768115139466,NA,0,0.9465101033915654,0,12.75934424757908,0.10759946341993981,0.018098041219104622,NA,NA,NA,NA,NA,NA,0.61
58692,INTRACOASTAL BANK,2025-12-31,550507,412972,1.364981477810393,0.0532617444534939,0,471856,11.435786953429115,11.435786953429115,42310,7582,0,NA,0,1.364981477810393,0.0532617444534939,11.435786953429115,0.07685642507724698,0.013772758566194435,NA,NA,NA,NA,NA,NA,0.61
58694,PRIME MERIDIAN BANK,2025-12-31,956408,713669,0.8022895553631223,0.8364827692611346,0.1791031971452677,853840,14.461373266004992,14.461373266004992,95014,6067,0.1791031971452677,NA,0,0.8022895553631223,0.8364827692611346,14.461373266004992,0.09934463116159631,0.006343527030305058,NA,NA,NA,NA,NA,NA,0.61
58696,FVCBANK,2025-12-31,2287755,1922396,0.9729132743654584,0.5640084418397523,0.04622567619248181,1998445,14.372276554340354,14.372276554340354,266740,23684,0.04622567619248181,NA,0,0.9729132743654584,0.5640084418397523,14.372276554340354,0.1165946528365144,0.010352507152208168,NA,NA,NA,NA,NA,NA,0.61
58712,FREEDOM BANK,2025-12-31,812480,716269,0.621989255666304,0.26819211046240593,0,707035,11.899686295277377,11.899686295277377,79545,5233,0,NA,0,0.621989255666304,0.26819211046240593,11.899686295277377,0.09790394840488381,0.006440773926742812,NA,NA,NA,NA,NA,NA,0.61
58716,THIRD COAST BANK,2025-12-31,5335065,4350802,1.000033904082393,0.4887648924819631,0.0874280927608908,4629486,12.233135415647038,12.233135415647038,644479,73314,0.0874280927608908,NA,0,1.000033904082393,0.4887648924819631,12.233135415647038,0.12080059005841541,0.013741913172566782,NA,NA,NA,NA,NA,NA,0.61
58722,MEADOWS BANK,2025-12-31,1419329,1253214,1.1190652968249095,0.8988501629718234,-0.00376480632854122,1209317,0,0,197921,23833,-0.00376480632854122,NA,0,1.1190652968249095,0.8988501629718234,0,0.13944687947614684,0.016791737504130475,NA,NA,NA,NA,NA,NA,0.61
58723,BLACK HILLS CMTY BANK N A,2025-12-31,491877,367819,1.3855710788847868,0,0.0019623068879775,436928,0,0,47230,6595,0.0019623068879775,NA,0,1.3855710788847868,0,0,0.09601993994433568,0.013407823500590594,NA,NA,NA,NA,NA,NA,0.61
58724,NEBRASKA BANK OF COMMERCE,2025-12-31,225867,199982,1.2614978991492911,0.18515135506105057,0,193448,11.817378625515609,11.817378625515609,21975,1594,0,NA,0,1.2614978991492911,0.18515135506105057,11.817378625515609,0.09729176904992762,0.007057250505828652,NA,NA,NA,NA,NA,NA,0.61
58727,ACCESS BANK,2025-12-31,953517,766062,1.43829262738327,0.425865336491513,0.02872339974924604,758806,11.565785137493338,11.565785137493338,108671,10561,0.02872339974924604,NA,0,1.43829262738327,0.425865336491513,11.565785137493338,0.11396860255244531,0.011075838186419329,NA,NA,NA,NA,NA,NA,0.61
5873,WOODSBORO BANK,2025-12-31,455586,325132,1.1762846426465492,0.09939149306083246,0.00405050796485654,417906,12.488432051651085,12.488432051651085,31946,4394,0.00405050796485654,NA,0,1.1762846426465492,0.09939149306083246,12.488432051651085,0.07012067973993934,0.009644721303990904,NA,NA,NA,NA,NA,NA,0.61
58732,COMMUNITY STATE BANK,2025-12-31,199493,158213,2.4785186828901464,0.8974690878607444,0.24879012142500811,172120,15.10910167638484,15.10910167638484,26451,4183,0.24879012142500811,NA,0,2.4785186828901464,0.8974690878607444,15.10910167638484,0.1325911184853604,0.02096815427107718,NA,NA,NA,NA,NA,NA,0.61
58739,TEXAS SECURITY BANK,2025-12-31,1348342,927635,1.1061703967224266,0,0.07119532727268278,1222167,13.939892454107571,13.939892454107571,113100,13502,0.07119532727268278,NA,0,1.1061703967224266,0,13.939892454107571,0.08388079582183156,0.010013779886705302,NA,NA,NA,NA,NA,NA,0.61
5874,CALVIN B TAYLOR BK BERLIN MD,2025-12-31,986161,656365,0.7557120673518174,0.20684555985139777,0.01845483698175638,854126,0,0,126583,15190,0.01845483698175638,NA,0,0.7557120673518174,0.20684555985139777,0,0.12835936525577465,0.015403164392021182,NA,NA,NA,NA,NA,NA,0.61
58741,FIELDPOINT PRIVATE B&T,2025-12-31,944013,650853,1.099847893376448,2.4548276758077527,0.09291752929120532,820973,10.070587628300832,10.070587628300832,55808,-19571,0.09291752929120532,NA,0,1.099847893376448,2.4548276758077527,10.070587628300832,0.059117829945138464,-0.020731706025234824,NA,NA,NA,NA,NA,NA,0.61
58745,FIRST NM BANK LAS CRUCES,2025-12-31,164760,94212,1.947274752037301,2.400008326134696,-0.00430642820538217,138799,0,0,21673,3002,-0.00430642820538217,NA,0,1.947274752037301,2.400008326134696,0,0.13154285020636078,0.018220441854819133,NA,NA,NA,NA,NA,NA,0.61
58752,NORTHWEST BANK,2025-12-31,1475425,863697,1.709869560566368,3.991137128693716,0.4153585496961595,1136528,0,0,224159,24466,0.4153585496961595,NA,0,1.709869560566368,3.991137128693716,0,0.1519284274022739,0.01658234068149855,NA,NA,NA,NA,NA,NA,0.61
58764,MINT NATIONAL BANK,2025-12-31,401518,316610,2.432034317199894,3.576249144843483,0.4535125627778964,319314,0,0,68724,6211,0.4535125627778964,NA,0,2.432034317199894,3.576249144843483,0,0.17116044610702386,0.015468795919485552,NA,NA,NA,NA,NA,NA,0.61
58768,GUADALUPE BANK,2025-12-31,243370,174449,1.1575595494413344,5.6659791945243e-4,0.00498589545574408,218101,13.905467243327132,13.905467243327132,24372,4483,0.00498589545574408,NA,0,1.1575595494413344,5.6659791945243e-4,13.905467243327132,0.10014381394584378,0.018420511977647203,NA,NA,NA,NA,NA,NA,0.61
58778,LIBERTY BANK,2025-12-31,196376,155613,0.8455460685612336,0.14973875366382056,0.00196856077209578,160079,13.140048573425869,13.140048573425869,17372,-166,0.00196856077209578,NA,0,0.8455460685612336,0.14973875366382056,13.140048573425869,0.08846294862916039,-8.453171466981708e-4,NA,NA,NA,NA,NA,NA,0.61
58780,SPRING BANK,2025-12-31,433773,366636,1.360266026710287,3.0097500080711987,0,320887,0,0,48754,5159,0,NA,0,1.360266026710287,3.0097500080711987,0,0.11239519287738056,0.011893317472502898,NA,NA,NA,NA,NA,NA,0.61
58783,OAKWORTH CAPITAL BANK,2025-12-31,2046870,1584675,1.2062171178343453,0.03379003917026128,0.03231495074278223,1839392,10.738222426972817,10.738222426972817,182754,22073,0.03231495074278223,NA,0,1.2062171178343453,0.03379003917026128,10.738222426972817,0.0892846150463879,0.010783782067253904,NA,NA,NA,NA,NA,NA,0.61
58789,GRAND RIVER BANK,2025-12-31,516324,441392,1.120534774212915,0.2045278386358239,0.00196103638594067,446427,11.984128898429775,11.984128898429775,49448,1947,0.00196103638594067,NA,0,1.120534774212915,0.2045278386358239,11.984128898429775,0.09576932313818455,0.0037708880470402307,NA,NA,NA,NA,NA,NA,0.61
